rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_100,rep_020,24,100,295,24,1250000,0,1,100,100,4,1.99938,100,0
305,gen_100,rep_021,39,100,338,39,2000000,0,1,100,100,1,-0,100,0
305,gen_100,rep_022,49,100,6,49,2500000,0,1,100,100,278,7.94539,100,0
305,gen_100,rep_023,100,94,0,100,5050000,0,0,100,94,265,7.87893,100,0
305,gen_100,rep_024,31,100,357,31,1600000,0,1,100,100,1,-0,100,0
305,gen_100,rep_025,100,92,1,100,5050000,0,0,100,92,262,7.8259,100,0
305,gen_100,rep_026,21,100,84,21,1100000,0,1,100,100,1,-0,100,0
305,gen_100,rep_027,5,100,79,5,300000,0,1,100,100,1,-0,100,0
305,gen_100,rep_028,24,100,473,24,1250000,0,1,100,100,1,-0,100,0
305,gen_100,rep_029,11,100,71,11,600000,0,1,100,100,1,-0,100,0
305,gen_100,rep_030,100,92,6,100,5050000,0,0,100,92,264,7.84386,100,0
305,gen_100,rep_031,15,100,7,15,800000,0,1,100,100,6,2.57791,100,0
305,gen_100,rep_032,54,100,336,54,2750000,0,1,100,100,1,-0,100,0
305,gen_100,rep_033,95,100,297,95,4800000,0,1,100,100,1,-0,100,0
305,gen_100,rep_034,15,100,23,15,800000,0,1,100,100,3,1.58223,100,0
305,gen_100,rep_035,29,100,287,29,1500000,0,1,100,100,1,-0,100,0
305,gen_100,rep_036,59,100,317,59,3000000,0,1,100,100,1,-0,100,0
305,gen_100,rep_037,16,100,78,16,850000,0,1,100,100,2,0.995378,100,0
305,gen_100,rep_038,100,95,5,100,5050000,0,0,100,95,275,7.9173,100,0
305,gen_100,rep_039,14,100,114,14,750000,0,1,100,100,3,1.57994,100,0
305,gen_100,rep_040,59,100,497,59,3000000,0,1,100,100,1,-0,100,0
305,gen_100,rep_041,23,100,206,23,1200000,0,1,100,100,2,0.992774,100,0
305,gen_100,rep_042,75,100,169,75,3800000,0,1,100,100,2,0.997402,100,0
305,gen_100,rep_043,15,100,204,15,800000,0,1,100,100,1,-0,100,0
305,gen_100,rep_044,23,100,164,23,1200000,0,1,100,100,1,-0,100,0
305,gen_100,rep_045,73,100,358,73,3700000,0,1,100,100,262,7.84256,100,0
305,gen_100,rep_046,28,100,492,28,1450000,0,1,100,100,243,7.72127,100,0
305,gen_100,rep_047,5,100,116,5,300000,0,1,100,100,1,-0,100,0
305,gen_100,rep_048,10,100,50,10,550000,0,1,100,100,1,-0,100,0
305,gen_100,rep_049,15,100,61,15,800000,0,1,100,100,253,7.80429,100,0
305,gen_100,rep_050,21,100,184,21,1100000,0,1,100,100,1,-0,100,0
305,gen_100,rep_051,49,100,34,49,2500000,0,1,100,100,1,-0,100,0
305,gen_100,rep_052,39,100,24,39,2000000,0,1,100,100,1,-0,100,0
305,gen_100,rep_053,100,94,4,100,5050000,0,0,100,94,271,7.8811,100,0
305,gen_100,rep_054,100,100,0,100,5050000,0,0,100,100,262,7.83761,100,0
305,gen_100,rep_055,67,100,169,67,3400000,0,1,100,100,1,-0,100,0
305,gen_100,rep_056,9,100,378,9,500000,0,1,100,100,1,-0,100,0
305,gen_100,rep_057,100,100,0,100,5050000,0,0,100,100,254,7.80698,100,0
305,gen_100,rep_058,54,100,239,54,2750000,0,1,100,100,244,7.71672,100,0
305,gen_100,rep_059,35,100,137,35,1800000,0,1,100,100,1,-0,100,0
305,gen_100,rep_060,15,100,317,15,800000,0,1,100,100,1,-0,100,0
305,gen_100,rep_061,14,100,405,14,750000,0,1,100,100,1,-0,100,0
305,gen_100,rep_062,74,100,18,74,3750000,0,1,100,100,1,-0,100,0
305,gen_100,rep_063,37,100,407,37,1900000,0,1,100,100,1,-0,100,0
305,gen_100,rep_064,58,100,31,58,2950000,0,1,100,100,5,2.31313,100,0
305,gen_100,rep_065,44,100,39,44,2250000,0,1,100,100,5,2.3184,100,0
305,gen_100,rep_066,33,100,461,33,1700000,0,1,100,100,1,-0,100,0
305,gen_100,rep_067,55,100,56,55,2800000,0,1,100,100,243,7.72348,100,0
305,gen_100,rep_068,35,100,156,35,1800000,0,1,100,100,269,7.89204,100,0
305,gen_100,rep_069,58,100,217,58,2950000,0,1,100,100,2,0.999434,100,0
305,gen_100,rep_070,12,100,475,12,650000,0,1,100,100,1,-0,100,0
305,gen_100,rep_071,18,100,260,18,950000,0,1,100,100,1,-0,100,0
305,gen_100,rep_072,6,100,254,6,350000,0,1,100,100,1,-0,100,0
305,gen_100,rep_073,44,100,361,44,2250000,0,1,100,100,1,-0,100,0
305,gen_100,rep_074,53,100,32,53,2700000,0,1,100,100,2,0.999711,100,0
305,gen_100,rep_075,12,100,441,12,650000,0,1,100,100,1,-0,100,0
305,gen_100,rep_076,100,94,4,100,5050000,0,0,100,94,279,7.95581,100,0
305,gen_100,rep_077,100,98,4,100,5050000,0,0,100,98,268,7.87926,100,0
305,gen_100,rep_078,22,100,269,22,1150000,0,1,100,100,1,-0,100,0
305,gen_100,rep_079,8,100,360,8,450000,0,1,100,100,1,-0,100,0
305,gen_100,rep_080,11,100,48,11,600000,0,1,100,100,3,1.5808,100,0
305,gen_100,rep_081,19,100,312,19,1000000,0,1,100,100,1,-0,100,0
305,gen_100,rep_082,12,100,79,12,650000,0,1,100,100,14,3.79092,100,0
305,gen_100,rep_083,53,100,386,53,2700000,0,1,100,100,2,0.999988,100,0
305,gen_100,rep_084,23,100,492,23,1200000,0,1,100,100,1,-0,100,0
305,gen_100,rep_085,68,100,210,68,3450000,0,1,100,100,1,-0,100,0
305,gen_100,rep_086,100,100,1,100,5050000,0,0,100,100,251,7.76344,100,0
305,gen_100,rep_087,64,100,126,64,3250000,0,1,100,100,1,-0,100,0
305,gen_100,rep_088,24,100,67,24,1250000,0,1,100,100,238,7.70446,100,0
305,gen_100,rep_089,78,100,217,78,3950000,0,1,100,100,1,-0,100,0
305,gen_100,rep_090,100,92,2,100,5050000,0,0,100,92,264,7.83179,100,0
305,gen_100,rep_091,80,100,296,80,4050000,0,1,100,100,1,-0,100,0
305,gen_100,rep_092,100,94,1,100,5050000,0,0,100,94,280,7.95154,100,0
305,gen_100,rep_093,45,100,301,45,2300000,0,1,100,100,1,-0,100,0
305,gen_100,rep_094,100,100,1,100,5050000,0,0,100,100,259,7.81677,100,0
305,gen_100,rep_095,100,95,4,100,5050000,0,0,100,95,267,7.86912,100,0
305,gen_100,rep_096,33,100,87,33,1700000,0,1,100,100,4,1.99846,100,0
305,gen_100,rep_097,13,100,388,13,700000,0,1,100,100,1,-0,100,0
305,gen_100,rep_098,100,95,2,100,5050000,0,0,100,95,274,7.92386,100,0
305,gen_100,rep_099,33,100,336,33,1700000,0,1,100,100,1,-0,100,0
305,gen_100,rep_100,55,100,287,55,2800000,0,1,100,100,1,-0,100,0
